layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
10,90,0.3440432846546173,0.1865876466035843,0.147745743393898,0.08643211424350739,0.07132773846387863,0.04355401545763016,0.021783795207738876,0.013996203429996967,0.010716102086007595,0.009552857838571072,6,7,13,0
11,90,0.39817050099372864,0.17506195604801178,0.13167010247707367,0.0754258781671524,0.05283671244978905,0.03839157521724701,0.030199315398931503,0.017018480226397514,0.01119250524789095,0.008285288698971272,6,7,12,0
0,90,0.2619532346725464,0.22071561217308044,0.19049152731895447,0.1192445233464241,0.08996317535638809,0.05931088700890541,0.03031081333756447,0.019437551498413086,0.0014971491182222962,0.0009479004074819386,5,6,7,1
1,90,0.2525581419467926,0.2244756817817688,0.19089719653129578,0.12229474633932114,0.09069155156612396,0.058910664170980453,0.03223023936152458,0.01922088861465454,0.0017020568484440446,0.001147446339018643,5,6,7,1
2,90,0.25043219327926636,0.22527150809764862,0.18738946318626404,0.11553863435983658,0.0895654484629631,0.06273467093706131,0.03223568573594093,0.018927855417132378,0.0040132529102265835,0.002207079203799367,5,6,7,1
3,90,0.2469813972711563,0.2214573621749878,0.18245622515678406,0.11375720798969269,0.08979243040084839,0.06527388095855713,0.031499214470386505,0.01854385808110237,0.006361424457281828,0.004323004744946957,5,6,7,1
4,90,0.2496654987335205,0.22729822993278503,0.17089788615703583,0.11053389310836792,0.08397993445396423,0.06616219878196716,0.03160567209124565,0.017552068457007408,0.009062439203262329,0.005543627310544252,6,6,8,1
5,90,0.251513808965683,0.22879426181316376,0.16906456649303436,0.10627226531505585,0.08617651462554932,0.06299511343240738,0.0286954827606678,0.016931843012571335,0.009463324211537838,0.0065653761848807335,6,6,8,1
6,90,0.25664255023002625,0.2284262329339981,0.1707817167043686,0.10280778259038925,0.08459503203630447,0.06009766086935997,0.02542809210717678,0.016278713941574097,0.009268625639379025,0.007373911794275045,6,6,9,1
7,90,0.25922486186027527,0.21422426402568817,0.17695900797843933,0.1016279011964798,0.08565421402454376,0.057881660759449005,0.024798985570669174,0.015964703634381294,0.010341166518628597,0.00922811683267355,6,7,10,1
8,90,0.25437259674072266,0.21967506408691406,0.17323875427246094,0.09923118352890015,0.08487275242805481,0.054714277386665344,0.023730212822556496,0.015484970062971115,0.012790254317224026,0.010737470351159573,6,7,11,1
9,90,0.2693844437599182,0.2095739245414734,0.1660729944705963,0.08782023936510086,0.08619564771652222,0.05264784395694733,0.023485122248530388,0.01668928749859333,0.015450331382453442,0.01323931198567152,6,8,11,1
10,90,0.32829761505126953,0.18753807246685028,0.14675946533679962,0.08344797044992447,0.07330574095249176,0.04621647298336029,0.02100936882197857,0.01774587109684944,0.016992289572954178,0.012961722910404205,6,8,12,1
11,90,0.41198068857192993,0.1780291199684143,0.11832011491060257,0.06392697244882584,0.05336596816778183,0.044132936745882034,0.026847368106245995,0.018273144960403442,0.013583899475634098,0.01104881800711155,6,8,12,1
0,90,0.26356083154678345,0.21963204443454742,0.1898934692144394,0.11988634616136551,0.08997941762208939,0.05999179184436798,0.030245240777730942,0.01936650462448597,0.0008459149394184351,0.0006498596048913896,5,6,7,2
